| P05787
22 0.0138
23 0.0141
| Q6P2I3
1 0.0162
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.891
11 0.0281
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0192
19 0.0176
20 0.0
21 0.0
22 0.0138
23 0.0141
| Q96HE7
1 0.0141
2 0.0118
3 0.0
4 0.0076
5 0.0123
6 0.0101
7 0.0154
8 0.0134
9 0.0175
10 0.0151
11 0.0
12 0.0157
13 0.0137
14 0.0205
15 0.0225
16 0.0194
17 0.0191
18 0.0152
19 0.0157
20 0.0282
21 0.1402
22 0.523
23 0.0496
| Q96HS1
1 0.0059
2 0.0
3 0.0117
4 0.0112
5 0.0057
6 0.0077
7 0.0091
8 0.0197
9 0.3342
10 0.1204
11 0.3552
12 0.0084
13 0.0054
14 0.0204
15 0.0042
16 0.0105
17 0.0072
18 0.0101
19 0.0241
20 0.0084
21 0.0077
22 0.007
23 0.0058
| Q96HY6
1 0.0
2 0.0
3 0.0
4 0.1389
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0883
12 0.0
13 0.0
14 0.5787
15 0.0513
16 0.0
17 0.0
18 0.0817
19 0.0198
20 0.0413
21 0.0
22 0.0
23 0.0
| Q96I24
1 0.0295
2 0.02
3 0.0276
4 0.0309
5 0.0308
6 0.0135
7 0.0298
8 0.0528
9 0.0211
10 0.0506
11 0.0
12 0.0229
13 0.0407
14 0.006
15 0.0455
16 0.0217
17 0.0296
18 0.0189
19 0.0344
20 0.1661
21 0.0436
22 0.1756
23 0.0885
| Q96I25
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0559
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0831
15 0.0
16 0.0
17 0.0
18 0.6409
19 0.1525
20 0.0676
21 0.0
22 0.0
23 0.0
| Q96IJ6
1 0.0279
2 0.0216
3 0.0338
4 0.0351
5 0.0
6 0.0183
7 0.027
8 0.0211
9 0.0
10 0.0184
11 0.0289
12 0.0151
13 0.0188
14 0.1847
15 0.3923
16 0.0255
17 0.0309
18 0.0
19 0.024
20 0.0244
21 0.0288
22 0.0234
23 0.0
| Q96IU4
1 0.0669
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.6846
8 0.0253
9 0.0
10 0.0
11 0.0692
12 0.0254
13 0.0
14 0.0247
15 0.0
16 0.0293
17 0.0
18 0.0124
19 0.0
20 0.0262
21 0.0361
22 0.0
23 0.0
| Q96J01
1 0.049
2 0.0
3 0.0
4 0.0192
5 0.0141
6 0.0107
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0587
13 0.5755
14 0.1457
15 0.0097
16 0.0
17 0.0
18 0.055
19 0.0
20 0.0
21 0.0
22 0.0116
23 0.051
| Q96K17
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96KP4
1 0.0212
2 0.0143
3 0.0125
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0134
9 0.0274
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.7428
19 0.1683
20 0.0
21 0.0
22 0.0
23 0.0
| Q96P16
1 0.0284
2 0.0413
3 0.0122
4 0.0331
5 0.028
6 0.028
7 0.0109
8 0.0105
9 0.0204
10 0.0439
11 0.6253
12 0.0138
13 0.0072
14 0.0097
15 0.0077
16 0.0077
17 0.0235
18 0.0093
19 0.0074
20 0.0061
21 0.0067
22 0.0127
23 0.006
| Q96PU8
1 0.0
2 0.0
3 0.0387
4 0.0537
5 0.0
6 0.0182
7 0.041
8 0.1384
9 0.1441
10 0.0
11 0.0629
12 0.0
13 0.1275
14 0.2261
15 0.0
16 0.0
17 0.0336
18 0.0
19 0.0334
20 0.0
21 0.0582
22 0.0242
23 0.0
| Q96Q11
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96QR8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q96S44
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.9659
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0341
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99426
1 0.0064
2 0.0
3 0.0178
4 0.0
5 0.0125
6 0.0084
7 0.0
8 0.0109
9 0.1303
10 0.6861
11 0.0177
12 0.0066
13 0.0
14 0.0162
15 0.0194
16 0.0091
17 0.0117
18 0.0067
19 0.0086
20 0.0122
21 0.0136
22 0.0
23 0.0057
| Q99436
1 0.0111
2 0.0112
3 0.0
4 0.0
5 0.0203
6 0.0112
7 0.0
8 0.0418
9 0.8137
10 0.0127
11 0.0
12 0.0
13 0.0102
14 0.0
15 0.013
16 0.0
17 0.0074
18 0.0
19 0.0
20 0.0125
21 0.0114
22 0.0142
23 0.0094
| Q99497
1 0.0081
2 0.0305
3 0.0092
4 0.0075
5 0.0446
6 0.0578
7 0.7275
8 0.009
9 0.0052
10 0.0078
11 0.0074
12 0.0061
13 0.0086
14 0.0062
15 0.0049
16 0.0087
17 0.0101
18 0.0075
19 0.0067
20 0.0075
21 0.0077
22 0.0065
23 0.0048
| Q99536
1 0.0034
2 0.0041
3 0.0148
4 0.0172
5 0.0053
6 0.0057
7 0.0141
8 0.0186
9 0.0064
10 0.0067
11 0.0059
12 0.0056
13 0.0178
14 0.0195
15 0.5764
16 0.1819
17 0.0109
18 0.0094
19 0.004
20 0.008
21 0.0121
22 0.0439
23 0.0083
| Q99598
1 0.0
2 0.0
3 0.0
4 0.056
5 0.0
6 0.0
7 0.0
8 0.0
9 0.3506
10 0.3817
11 0.0
12 0.0476
13 0.0
14 0.0
15 0.0
16 0.0
17 0.1471
18 0.0
19 0.0
20 0.0
21 0.017
22 0.0
23 0.0
| Q99615
1 0.0168
2 0.0126
3 0.0143
4 0.0111
5 0.0149
6 0.0127
7 0.0166
8 0.0141
9 0.0102
10 0.0148
11 0.0175
12 0.0178
13 0.0146
14 0.0156
15 0.0131
16 0.0157
17 0.014
18 0.0147
19 0.0846
20 0.5613
21 0.0665
22 0.0138
23 0.0124
| Q99623
1 0.0064
2 0.0072
3 0.0077
4 0.0046
5 0.0087
6 0.0139
7 0.0218
8 0.0181
9 0.0153
10 0.0444
11 0.771
12 0.0172
13 0.0071
14 0.0063
15 0.0042
16 0.0049
17 0.0059
18 0.0065
19 0.0049
20 0.0079
21 0.0069
22 0.0053
23 0.0039
| Q99627
1 0.0
2 0.0165
3 0.0
4 0.0128
5 0.0348
6 0.8216
7 0.0
8 0.0095
9 0.0
10 0.0333
11 0.0
12 0.0077
13 0.0
14 0.0215
15 0.0
16 0.0
17 0.0139
18 0.0
19 0.0
20 0.0
21 0.0229
22 0.0053
23 0.0
| Q99653
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99714
1 0.0076
2 0.0093
3 0.0104
4 0.0086
5 0.0214
6 0.036
7 0.6118
8 0.1324
9 0.0127
10 0.0092
11 0.0139
12 0.0119
13 0.0095
14 0.0111
15 0.0075
16 0.0137
17 0.0125
18 0.0162
19 0.0099
20 0.007
21 0.0045
22 0.0133
23 0.0096
| Q99720
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99729
1 0.0038
2 0.0067
3 0.008
4 0.0094
5 0.0084
6 0.0098
7 0.006
8 0.012
9 0.0092
10 0.0194
11 0.0299
12 0.2906
13 0.5136
14 0.0189
15 0.0069
16 0.0064
17 0.0077
18 0.0045
19 0.0056
20 0.0056
21 0.006
22 0.0057
23 0.0062
| Q99733
1 0.0083
2 0.0052
3 0.0071
4 0.0064
5 0.0045
6 0.0071
7 0.0093
8 0.0078
9 0.0081
10 0.008
11 0.007
12 0.0119
13 0.0144
14 0.0064
15 0.008
16 0.0486
17 0.0294
18 0.2224
19 0.1622
20 0.2542
21 0.1464
22 0.0107
23 0.0064
| Q99816
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.5335
17 0.4665
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q99829
1 0.0115
2 0.0325
3 0.0054
4 0.017
5 0.0131
6 0.0225
7 0.0
8 0.0184
9 0.0127
10 0.0
11 0.0197
12 0.0196
13 0.0
14 0.0
15 0.0128
16 0.0101
17 0.0165
18 0.0166
19 0.0144
20 0.0249
21 0.1893
22 0.4432
23 0.0997
| Q99832
1 0.0097
2 0.0086
3 0.0101
4 0.0096
5 0.0061
6 0.0092
7 0.0169
8 0.0155
9 0.0098
10 0.0097
11 0.0102
12 0.0153
13 0.0123
14 0.0225
15 0.0135
16 0.0144
17 0.0155
18 0.0275
19 0.0944
20 0.6017
21 0.0546
22 0.0086
23 0.0044
| Q99873
1 0.0153
2 0.0167
3 0.0172
4 0.0183
5 0.0175
6 0.015
7 0.0131
8 0.0177
9 0.0103
10 0.0306
11 0.0172
12 0.0204
13 0.1053
14 0.5435
15 0.0442
16 0.0104
17 0.0106
18 0.0082
19 0.0144
20 0.0209
21 0.013
22 0.0094
23 0.0107
| Q9NR22
1 0.0153
2 0.0167
3 0.0172
4 0.0183
5 0.0175
6 0.015
7 0.0131
8 0.0177
9 0.0103
10 0.0306
11 0.0172
12 0.0204
13 0.1053
14 0.5435
15 0.0442
16 0.0104
17 0.0106
18 0.0082
19 0.0144
20 0.0209
21 0.013
22 0.0094
23 0.0107
| Q99961
1 0.0
2 0.0
3 0.0427
4 0.0
5 0.051
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0781
13 0.0
14 0.0
15 0.137
16 0.4614
17 0.1551
18 0.0
19 0.0
20 0.0
21 0.044
22 0.0
23 0.0306
| Q99962
1 0.0
2 0.0
3 0.0427
4 0.0
5 0.051
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0781
13 0.0
14 0.0
15 0.137
16 0.4614
17 0.1551
18 0.0
19 0.0
20 0.0
21 0.044
22 0.0
23 0.0306
| Q9BPX5
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQ67
1 0.0075
2 0.0097
3 0.0
4 0.0
5 0.0127
6 0.0087
7 0.0127
8 0.0491
9 0.0218
10 0.0
11 0.0087
12 0.0177
13 0.0197
14 0.0302
15 0.0138
16 0.0187
17 0.0199
18 0.2218
19 0.4652
20 0.0263
21 0.0
22 0.0176
23 0.0183
| Q9BQ75
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 1.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQ95
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BQA1
1 0.0
2 0.0065
3 0.0
4 0.0
5 0.0
6 0.0163
7 0.0118
8 0.024
9 0.0195
10 0.0104
11 0.0
12 0.0152
13 0.1589
14 0.6193
15 0.0229
16 0.0095
17 0.0
18 0.0473
19 0.0161
20 0.0
21 0.0
22 0.0
23 0.0224
| Q9BQE3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0689
8 0.0
9 0.0222
10 0.0392
11 0.0455
12 0.0
13 0.035
14 0.0
15 0.0482
16 0.0407
17 0.1098
18 0.5042
19 0.0
20 0.0226
21 0.031
22 0.02
23 0.0126
| Q9BQE5
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRJ2
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRJ6
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRJ7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRP4
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0748
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.9024
15 0.0
16 0.0
17 0.0
18 0.006
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0168
| Q9BRT9
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.8979
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.1021
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BRX2
1 0.035
2 0.0
3 0.0
4 0.0379
5 0.035
6 0.0
7 0.0292
8 0.0835
9 0.0
10 0.0
11 0.0746
12 0.0
13 0.0715
14 0.0302
15 0.5277
16 0.0
17 0.043
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0323
23 0.0
| Q9BRX5
1 0.0
2 0.0
3 0.0
4 0.056
5 0.0202
6 0.0358
7 0.0909
8 0.5406
9 0.0
10 0.0
11 0.0
12 0.0512
13 0.0
14 0.0961
15 0.0
16 0.0341
17 0.0
18 0.0472
19 0.0
20 0.0
21 0.0
22 0.0279
23 0.0
| Q9BRX8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.3109
7 0.6891
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BS26
1 0.0097
2 0.0094
3 0.0106
4 0.0104
5 0.0105
6 0.0139
7 0.0098
8 0.0085
9 0.0124
10 0.0278
11 0.0154
12 0.0449
13 0.0254
14 0.0338
15 0.1567
16 0.5223
17 0.0179
18 0.0092
19 0.0105
20 0.0072
21 0.0114
22 0.0111
23 0.0113
| Q9BSD7
1 0.0
2 0.0
3 0.1555
4 0.1954
5 0.0925
6 0.4273
7 0.0
8 0.0
9 0.0
10 0.018
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0093
16 0.0
17 0.0517
18 0.0
19 0.0
20 0.0464
21 0.0
22 0.0
23 0.004
| Q9BSH4
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0978
9 0.7801
10 0.0275
11 0.0
12 0.0
13 0.0
14 0.0248
15 0.0
16 0.0
17 0.0217
18 0.0
19 0.0
20 0.018
21 0.0
22 0.0
23 0.03
| Q9BSH5
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BSV6
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 1.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BTE7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.4884
8 0.5116
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BTT0
1 0.0061
2 0.008
3 0.0
4 0.0
5 0.0
6 0.0057
7 0.0101
8 0.0
9 0.0127
10 0.8349
11 0.0991
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0092
20 0.0082
21 0.0061
22 0.0
23 0.0
| Q9BTV4
1 0.0381
2 0.0361
3 0.0271
4 0.0304
5 0.0279
6 0.0333
7 0.0102
8 0.0125
9 0.016
10 0.0116
11 0.0086
12 0.0094
13 0.1135
14 0.511
15 0.0122
16 0.0134
17 0.0141
18 0.0
19 0.0115
20 0.0117
21 0.011
22 0.0269
23 0.0136
| Q9BTY7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BTZ2
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 1.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q6PKH6
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 1.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BUF5
1 0.0239
2 0.0
3 0.0
4 0.03
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0235
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0109
15 0.0157
16 0.0183
17 0.0613
18 0.616
19 0.1437
20 0.019
21 0.0186
22 0.0
23 0.0192
| Q9BUI4
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.1597
23 0.8403
| Q9BUL8
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BUT1
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.9014
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0986
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BV20
1 0.0112
2 0.0153
3 0.0118
4 0.0143
5 0.0041
6 0.0103
7 0.0177
8 0.028
9 0.0155
10 0.009
11 0.0049
12 0.0133
13 0.7195
14 0.0413
15 0.0138
16 0.0087
17 0.0094
18 0.0149
19 0.0116
20 0.0
21 0.0076
22 0.0074
23 0.0102
| Q9BV38
1 0.0
2 0.0
3 0.0193
4 0.0
5 0.0224
6 0.0199
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0169
12 0.033
13 0.0212
14 0.2206
15 0.5203
16 0.023
17 0.0204
18 0.019
19 0.0091
20 0.0142
21 0.0114
22 0.0173
23 0.0119
| Q9BV79
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BV86
1 0.0083
2 0.0156
3 0.0104
4 0.0113
5 0.0096
6 0.008
7 0.1064
8 0.661
9 0.0085
10 0.0151
11 0.0122
12 0.007
13 0.013
14 0.0151
15 0.0109
16 0.0271
17 0.0134
18 0.0
19 0.0132
20 0.0073
21 0.0071
22 0.0092
23 0.0102
| Q9BVC6
1 0.0
2 0.0
3 0.0342
4 0.1552
5 0.2099
6 0.4757
7 0.0397
8 0.0
9 0.0118
10 0.0
11 0.0187
12 0.0
13 0.0
14 0.0
15 0.0372
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0177
22 0.0
23 0.0
| Q9BVK6
1 0.0103
2 0.0107
3 0.012
4 0.0116
5 0.0085
6 0.0121
7 0.465
8 0.3587
9 0.0
10 0.0086
11 0.01
12 0.0116
13 0.016
14 0.0
15 0.0083
16 0.0
17 0.0117
18 0.0076
19 0.0
20 0.0
21 0.0124
22 0.0108
23 0.014
| Q9BW91
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BWD1
1 0.0091
2 0.0089
3 0.008
4 0.0137
5 0.0067
6 0.0097
7 0.0083
8 0.0
9 0.0107
10 0.0064
11 0.0058
12 0.0207
13 0.7955
14 0.0158
15 0.0122
16 0.0065
17 0.0076
18 0.0088
19 0.0117
20 0.0037
21 0.0083
22 0.0084
23 0.0134
| Q9BWF3
1 0.0136
2 0.0195
3 0.0179
4 0.0107
5 0.0116
6 0.0171
7 0.0667
8 0.0434
9 0.0889
10 0.0152
11 0.03
12 0.0273
13 0.3649
14 0.104
15 0.0077
16 0.0252
17 0.0374
18 0.0314
19 0.0229
20 0.017
21 0.0085
22 0.0
23 0.0193
| Q9BXR0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.4348
14 0.5652
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BXS5
1 0.0
2 0.0214
3 0.0272
4 0.0175
5 0.0096
6 0.0115
7 0.0222
8 0.0
9 0.0126
10 0.0
11 0.0124
12 0.0142
13 0.0114
14 0.0138
15 0.0126
16 0.2907
17 0.4215
18 0.0
19 0.0132
20 0.0082
21 0.0192
22 0.038
23 0.0227
| Q9Y6Q5
1 0.0
2 0.0214
3 0.0272
4 0.0175
5 0.0096
6 0.0115
7 0.0222
8 0.0
9 0.0126
10 0.0
11 0.0124
12 0.0142
13 0.0114
14 0.0138
15 0.0126
16 0.2907
17 0.4215
18 0.0
19 0.0132
20 0.0082
21 0.0192
22 0.038
23 0.0227
| Q9BXY0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0665
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.9335
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BY32
1 0.0195
2 0.0084
3 0.0142
4 0.0109
5 0.011
6 0.4743
7 0.2473
8 0.0115
9 0.0057
10 0.0123
11 0.0086
12 0.0415
13 0.0377
14 0.0087
15 0.0113
16 0.008
17 0.0072
18 0.008
19 0.0109
20 0.012
21 0.0138
22 0.0102
23 0.0071
| Q9BYC9
1 0.0
2 0.0
3 0.0
4 0.9954
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0046
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BYD1
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.895
7 0.0286
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0446
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0319
23 0.0
| Q9BYD2
1 0.0
2 0.0
3 0.0
4 0.0558
5 0.0241
6 0.0
7 0.0
8 0.8737
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0311
20 0.0
21 0.0
22 0.0
23 0.0154
| Q9BYD3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 1.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BYG3
1 0.0
2 0.0
3 0.0
4 0.2076
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.6953
13 0.0971
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BYN8
1 0.0
2 0.0092
3 0.0
4 0.0
5 0.0
6 0.1688
7 0.6021
8 0.016
9 0.0
10 0.0373
11 0.0
12 0.0
13 0.0154
14 0.0
15 0.0208
16 0.0139
17 0.0
18 0.0358
19 0.0142
20 0.0158
21 0.033
22 0.0
23 0.0178
| Q9BZK7
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 1.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9BZX2
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.8777
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0786
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0437
21 0.0
22 0.0
23 0.0
| Q9HA47
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.8777
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0786
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0437
21 0.0
22 0.0
23 0.0
| Q9BZZ5
1 0.0123
2 0.0077
3 0.0138
4 0.0081
5 0.0102
6 0.0117
7 0.0109
8 0.0206
9 0.014
10 0.0127
11 0.013
12 0.0475
13 0.0233
14 0.0126
15 0.0086
16 0.0145
17 0.0279
18 0.0819
19 0.166
20 0.2022
21 0.0723
22 0.1546
23 0.0536
| Q9GZL7
1 0.0
