| P02649
13 0.0174
14 0.0079
15 0.0
16 0.0239
17 0.0237
18 0.0143
19 0.0021
20 0.0
21 0.0
22 0.005
23 0.0078
| O75608
1 0.0
2 0.0111
3 0.0744
4 0.7193
5 0.1814
6 0.0
7 0.0034
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0104
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75718
1 0.0
2 0.0
3 0.0272
4 0.0295
5 0.0226
6 0.0
7 0.0197
8 0.0203
9 0.0
10 0.0
11 0.0074
12 0.0103
13 0.0237
14 0.0
15 0.0
16 0.5295
17 0.2232
18 0.0496
19 0.0
20 0.0
21 0.0
22 0.037
23 0.0
| O75792
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75794
1 0.0
2 0.0019
3 0.0
4 0.0213
5 0.0
6 0.0
7 0.1585
8 0.0301
9 0.0032
10 0.0
11 0.1146
12 0.0025
13 0.1852
14 0.0706
15 0.0
16 0.2327
17 0.172
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0073
23 0.0
| O75818
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75821
1 0.0
2 0.0424
3 0.016
4 0.009
5 0.0283
6 0.0056
7 0.0256
8 0.0168
9 0.0617
10 0.0
11 0.0085
12 0.0139
13 0.0875
14 0.4918
15 0.0
16 0.1738
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0164
23 0.0026
| O75822
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0023
6 0.0014
7 0.0
8 0.0
9 0.1308
10 0.7969
11 0.0
12 0.0
13 0.0687
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75828
1 0.0
2 0.0011
3 0.0008
4 0.0015
5 0.0014
6 0.0
7 0.1527
8 0.271
9 0.5264
10 0.0412
11 0.0022
12 0.0
13 0.0009
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0003
19 0.0
20 0.0
21 0.0
22 0.0005
23 0.0
| O75832
1 0.0
2 0.0
3 0.0
4 0.8359
5 0.1207
6 0.0
7 0.0434
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75934
1 0.0
2 0.0019
3 0.0
4 0.0044
5 0.6421
6 0.0
7 0.3517
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75935
1 0.0
2 0.7087
3 0.1376
4 0.1537
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75937
1 0.0
2 0.0019
3 0.0
4 0.0
5 0.0008
6 0.0
7 0.056
8 0.8272
9 0.1118
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0023
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75947
1 0.0
2 0.0
3 0.301
4 0.1114
5 0.088
6 0.0756
7 0.102
8 0.1352
9 0.0086
10 0.0
11 0.0609
12 0.0
13 0.0926
14 0.0
15 0.0
16 0.0
17 0.0197
18 0.0
19 0.0
20 0.0
21 0.0
22 0.005
23 0.0
| O75955
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.4774
18 0.5226
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O76003
1 0.0
2 0.0
3 0.0004
4 0.0
5 0.0108
6 0.0
7 0.0143
8 0.0
9 0.0152
10 0.0214
11 0.0111
12 0.5866
13 0.2552
14 0.0846
15 0.0
16 0.0002
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0002
23 0.0001
| O94903
1 0.0
2 0.4471
3 0.0
4 0.0
5 0.0
6 0.0
7 0.5529
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O94905
1 0.0
2 0.011
3 0.0
4 0.0506
5 0.005
6 0.0
7 0.0025
8 0.0027
9 0.0
10 0.002
11 0.0025
12 0.0042
13 0.7017
14 0.2177
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95232
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 1.0
23 0.0
| O95292
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0066
6 0.0163
7 0.9591
8 0.018
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95299
1 0.0
2 0.0569
3 0.0054
4 0.0935
5 0.0958
6 0.0
7 0.0147
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.5821
15 0.0
16 0.1098
17 0.0091
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0237
23 0.0089
| O95336
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0228
6 0.4989
7 0.3197
8 0.0811
9 0.0358
10 0.0225
11 0.0
12 0.0
13 0.0174
14 0.0014
15 0.0
16 0.0
17 0.0
18 0.0004
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95372
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95433
1 0.0
2 0.0007
3 0.0095
4 0.0362
5 0.011
6 0.0002
7 0.0168
8 0.0094
9 0.0129
10 0.0195
11 0.0179
12 0.1565
13 0.4824
14 0.1607
15 0.0
16 0.0442
17 0.0012
18 0.0082
19 0.0
20 0.0
21 0.0
22 0.0062
23 0.0065
| O95571
1 0.0
2 0.0283
3 0.0
4 0.0248
5 0.4875
6 0.0813
7 0.1688
8 0.0445
9 0.0293
10 0.0348
11 0.0215
12 0.0053
13 0.0094
14 0.0229
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.018
23 0.0235
| O95747
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 1.0
23 0.0
| O95816
1 0.0
2 0.0046
3 0.0266
4 0.6149
5 0.2004
6 0.0106
7 0.0082
8 0.0229
9 0.0218
10 0.0713
11 0.0003
12 0.0
13 0.0124
14 0.0
15 0.0
16 0.0001
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0059
23 0.0
| O95861
1 0.0
2 0.0
3 0.0068
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0586
12 0.37
13 0.4559
14 0.0935
15 0.0
16 0.0
17 0.0
18 0.0151
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95900
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.2241
11 0.6223
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.1537
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96000
1 0.0
2 0.6573
3 0.2003
4 0.0187
5 0.0907
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0128
12 0.0
13 0.0202
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96007
1 0.0
2 0.0
3 1.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96008
1 0.0
2 0.0
3 0.0
4 0.0063
5 0.0
6 0.0
7 0.0
8 0.0691
9 0.0316
10 0.0471
11 0.082
12 0.1486
13 0.3854
14 0.1265
15 0.0
16 0.0566
17 0.0468
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96019
1 0.0
2 0.0
3 0.0
4 0.0172
5 0.0
6 0.0
7 0.0551
8 0.0072
9 0.0584
10 0.0917
11 0.0202
12 0.0
13 0.0179
14 0.0
15 0.0
16 0.491
17 0.1144
18 0.0568
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0702
| O94805
1 0.0
2 0.0
3 0.0
4 0.0172
5 0.0
6 0.0
7 0.0551
8 0.0072
9 0.0584
10 0.0917
11 0.0202
12 0.0
13 0.0179
14 0.0
15 0.0
16 0.491
17 0.1144
18 0.0568
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0702
| P00374
1 0.0
2 0.0
3 0.9075
4 0.0567
5 0.0092
6 0.0
7 0.0
8 0.004
9 0.0026
10 0.003
11 0.0043
12 0.0066
13 0.0043
14 0.0019
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q86XF0
1 0.0
2 0.0
3 0.9075
4 0.0567
5 0.0092
6 0.0
7 0.0
8 0.004
9 0.0026
10 0.003
11 0.0043
12 0.0066
13 0.0043
14 0.0019
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P00492
1 0.0
2 0.0154
3 0.0151
4 0.0463
5 0.5454
6 0.121
7 0.1136
8 0.0219
9 0.0094
10 0.0123
11 0.0138
12 0.0014
13 0.0145
14 0.0166
15 0.0
16 0.0007
17 0.0139
18 0.0217
19 0.0
20 0.0
21 0.0
22 0.0119
23 0.0051
| Q9NRG1
1 0.0
2 0.0154
3 0.0151
4 0.0463
5 0.5454
6 0.121
7 0.1136
8 0.0219
9 0.0094
10 0.0123
11 0.0138
12 0.0014
13 0.0145
14 0.0166
15 0.0
16 0.0007
17 0.0139
18 0.0217
19 0.0
20 0.0
21 0.0
22 0.0119
23 0.0051
| P00558
1 0.0
2 0.0061
3 0.009
4 0.0091
5 0.0147
6 0.0068
7 0.0105
8 0.0234
9 0.0125
10 0.009
11 0.01
12 0.0189
13 0.2935
14 0.4703
15 0.0
16 0.0537
17 0.0204
18 0.0086
19 0.0051
20 0.0
21 0.0
22 0.0115
23 0.0071
| P00568
1 0.0
2 0.023
3 0.3443
4 0.4564
5 0.14
6 0.0
7 0.0
8 0.0
9 0.002
10 0.0294
11 0.0014
12 0.0
13 0.0013
14 0.0011
15 0.0
16 0.0
17 0.0
18 0.0011
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01111
1 0.0
2 0.2621
3 0.0741
4 0.599
5 0.0648
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01116
1 0.0
2 0.2621
3 0.0741
4 0.599
5 0.0648
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01112
1 0.0
2 0.2621
3 0.0741
4 0.599
5 0.0648
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01891
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P30459
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P16189
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P16190
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P30512
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P10314
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| P30511
1 0.0
2 0.0255
3 0.0
4 0.0562
5 0.0046
6 0.0
7 0.0067
8 0.0099
9 0.0151
10 0.0092
11 0.0544
12 0.0
13 0.5432
14 0.2558
15 0.0
16 0.0073
17 0.0042
18 0.0055
19 0.0026
20 0.0
21 0.0
22 0.0
23 0.0
| Q5VX52
1 0.0
2 0.0118
3 0.0126
4 0.0138
5 0.0266
6 0.0084
7 0.0151
8 0.0171
9 0.0152
10 0.0162
11 0.014
12 0.0129
13 0.0173
14 0.0117
15 0.0
16 0.023
17 0.0125
18 0.0464
19 0.0102
20 0.0
21 0.0
22 0.4307
23 0.2846
| P02792
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P02794
1 0.0
2 0.9718
3 0.0
4 0.0074
5 0.0
6 0.0
7 0.0019
8 0.0
9 0.0036
10 0.0087
11 0.0
12 0.0
13 0.0064
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P04040
1 0.0
2 0.0375
3 0.0271
4 0.047
5 0.051
6 0.0
7 0.0459
8 0.0386
9 0.05
10 0.0965
11 0.0805
12 0.0265
13 0.0759
14 0.0416
15 0.0
16 0.0
17 0.0105
18 0.0
19 0.0
20 0.0
21 0.0
22 0.2234
23 0.148
| P04062
1 0.0
2 0.0
3 0.0
4 0.1016
5 0.0
6 0.0
7 0.0
8 0.0
9 0.019
10 0.056
11 0.0
12 0.0
13 0.3652
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.4582
23 0.0
| P04075
1 0.0
2 0.0059
3 0.0084
4 0.0089
5 0.0174
6 0.0067
7 0.0129
8 0.0125
9 0.0125
10 0.0926
11 0.3811
12 0.1171
13 0.1835
14 0.0817
15 0.0
16 0.0255
17 0.0093
18 0.0045
19 0.0075
20 0.0
21 0.0
22 0.0076
23 0.0043
| P05062
1 0.0
2 0.0059
3 0.0084
4 0.0089
5 0.0174
6 0.0067
7 0.0129
8 0.0125
9 0.0125
10 0.0926
11 0.3811
12 0.1171
13 0.1835
14 0.0817
15 0.0
16 0.0255
17 0.0093
18 0.0045
19 0.0075
20 0.0
21 0.0
22 0.0076
23 0.0043
| P04181
1 0.0
2 0.0174
3 0.0184
4 0.0596
5 0.0164
6 0.0013
7 0.0098
8 0.0069
9 0.0117
10 0.0204
11 0.0139
12 0.0081
13 0.0139
14 0.1612
15 0.0
16 0.207
17 0.1681
18 0.1791
19 0.0739
20 0.0
21 0.0
22 0.0078
23 0.0053
| P04406
1 0.0
2 0.002
3 0.0045
4 0.0076
5 0.0121
6 0.013
7 0.0158
8 0.0136
9 0.0187
10 0.3215
11 0.3222
12 0.1669
13 0.0628
14 0.0192
15 0.0
16 0.0031
17 0.0023
18 0.0018
19 0.0013
20 0.0
21 0.0
22 0.0066
23 0.0049
| Q96L46
1 0.0
2 0.0243
3 0.0081
4 0.007
5 0.3377
6 0.3025
7 0.2448
8 0.0098
9 0.0102
10 0.0113
11 0.018
12 0.0001
13 0.0077
14 0.006
15 0.0
16 0.0
17 0.0086
18 0.0039
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0001
| P04792
1 0.0
2 0.0028
3 0.0052
4 0.0135
5 0.557
6 0.3107
7 0.0286
8 0.0118
9 0.0066
10 0.006
11 0.0058
12 0.0072
13 0.0049
14 0.0135
15 0.0
16 0.0107
17 0.0046
18 0.0019
19 0.0011
20 0.0
21 0.0
22 0.006
23 0.0022
| P04818
1 0.0
2 0.0135
3 0.0261
4 0.0144
5 0.0215
6 0.0124
7 0.0341
8 0.0283
9 0.3281
10 0.051
11 0.2499
12 0.076
13 0.0841
14 0.0167
15 0.0
16 0.0008
17 0.0008
18 0.0002
19 0.0005
20 0.0
21 0.0
22 0.0326
23 0.009
| P04899
1 0.0
2 0.0179
3 0.0238
4 0.0173
5 0.0273
6 0.0343
7 0.0233
8 0.0174
9 0.0221
10 0.0468
11 0.0652
12 0.0524
13 0.2365
14 0.1415
15 0.0
16 0.0131
17 0.1064
18 0.0387
19 0.0045
20 0.0
21 0.0
22 0.1091
23 0.0025
| P11488
1 0.0
2 0.0179
3 0.0238
4 0.0173
5 0.0273
6 0.0343
7 0.0233
8 0.0174
9 0.0221
10 0.0468
11 0.0652
12 0.0524
13 0.2365
14 0.1415
15 0.0
16 0.0131
17 0.1064
18 0.0387
19 0.0045
20 0.0
21 0.0
22 0.1091
23 0.0025
| P09471
1 0.0
2 0.0179
3 0.0238
4 0.0173
5 0.0273
6 0.0343
7 0.0233
8 0.0174
9 0.0221
10 0.0468
11 0.0652
12 0.0524
13 0.2365
14 0.1415
15 0.0
16 0.0131
17 0.1064
18 0.0387
19 0.0045
20 0.0
21 0.0
22 0.1091
23 0.0025
| P19087
1 0.0
2 0.0179
3 0.0238
4 0.0173
5 0.0273
6 0.0343
7 0.0233
8 0.0174
9 0.0221
10 0.0468
11 0.0652
12 0.0524
13 0.2365
14 0.1415
15 0.0
16 0.0131
17 0.1064
18 0.0387
19 0.0045
20 0.0
21 0.0
22 0.1091
23 0.0025
| A8MTJ3
1 0.0
2 0.0179
3 0.0238
4 0.0173
5 0.0273
6 0.0343
7 0.0233
8 0.0174
9 0.0221
10 0.0468
11 0.0652
12 0.0524
13 0.2365
14 0.1415
15 0.0
16 0.0131
17 0.1064
18 0.0387
19 0.0045
20 0.0
21 0.0
22 0.1091
23 0.0025
| P05026
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0296
10 0.0194
11 0.0
12 0.0
13 0.536
14 0.0517
15 0.0
16 0.0
17 0.2704
18 0.067
19 0.0259
20 0.0
21 0.0
22 0.0
23 0.0
| P05198
1 0.0
2 0.0028
3 0.0124
4 0.025
5 0.0076
6 0.0075
7 0.0044
8 0.015
9 0.013
10 0.1632
11 0.6123
12 0.0452
13 0.0429
14 0.0099
15 0.0
16 0.0
17 0.0162
18 0.0055
19 0.0
20 0.0
21 0.0
22 0.006
23 0.011
| P05388
1 0.0
2 0.006
3 0.0096
4 0.0146
5 0.0174
6 0.0143
7 0.0121
8 0.01
9 0.0169
10 0.645
11 0.0656
12 0.0612
13 0.0621
14 0.0251
15 0.0
16 0.0125
17 0.0067
18 0.0067
19 0.0027
20 0.0
21 0.0
22 0.0058
23 0.0056
| Q8NHW5
1 0.0
2 0.006
3 0.0096
4 0.0146
5 0.0174
6 0.0143
7 0.0121
8 0.01
9 0.0169
10 0.645
11 0.0656
12 0.0612
13 0.0621
14 0.0251
15 0.0
16 0.0125
17 0.0067
18 0.0067
19 0.0027
20 0.0
21 0.0
22 0.0058
23 0.0056
| P05455
1 0.0
2 0.0236
3 0.0119
4 0.0459
5 0.0
6 0.0119
7 0.0169
8 0.0024
9 0.0218
10 0.028
11 0.0
12 0.0409
13 0.0307
14 0.0423
15 0.0
16 0.2616
17 0.3066
18 0.1031
19 0.0
20 0.0
21 0.0
22 0.0007
23 0.0516
| P05534
1 0.0
2 0.0058
3 0.0223
4 0.0399
5 0.0242
6 0.0027
7 0.0053
8 0.0037
9 0.0059
10 0.0
11 0.0
12 0.0
13 0.4046
14 0.4776
15 0.0
16 0.0
17 0.0031
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0029
23 0.002
| P30447
1 0.0
2 0.0058
3 0.0223
4 0.0399
5 0.0242
6 0.0027
7 0.0053
8 0.0037
9 0.0059
10 0.0
11 0.0
12 0.0
13 0.4046
14 0.4776
15 0.0
16 0.0
17 0.0031
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0029
23 0.002
| P06132
1 0.0
2 0.0
3 0.0066
4 0.0
5 0.0055
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0318
12 0.2839
13 0.6722
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P06730
1 0.0
2 0.0038
3 0.0
4 0.1084
5 0.8021
6 0.0224
7 0.0
8 0.0058
9 0.0169
10 0.0
11 0.0227
12 0.0
13 0.0036
14 0.0142
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| A6NMX2
1 0.0
2 0.0038
3 0.0
4 0.1084
5 0.8021
6 0.0224
7 0.0
8 0.0058
9 0.0169
10 0.0
11 0.0227
12 0.0
13 0.0036
14 0.0142
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P06733
1 0.0
2 0.0025
3 0.007
4 0.0096
5 0.014
6 0.0099
7 0.013
8 0.009
9 0.016
10 0.0215
11 0.0174
12 0.0157
13 0.022
14 0.0254
15 0.0
16 0.5887
17 0.1548
18 0.0513
19 0.0095
20 0.0
21 0.0
22 0.0053
23 0.0074
| P13929
1 0.0
2 0.0025
3 0.007
4 0.0096
5 0.014
6 0.0099
7 0.013
8 0.009
9 0.016
10 0.0215
11 0.0174
12 0.0157
13 0.022
14 0.0254
15 0.0
16 0.5887
17 0.1548
18 0.0513
19 0.0095
20 0.0
21 0.0
22 0.0053
23 0.0074
| P06748
1 0.0
2 0.0078
3 0.0114
4 0.0116
5 0.0111
6 0.0134
7 0.0171
8 0.0104
9 0.023
10 0.1319
11 0.4411
12 0.1593
13 0.088
14 0.0415
15 0.0
16 0.0069
17 0.0066
18 0.0033
19 0.0023
20 0.0
21 0.0
22 0.006
23 0.0072
| P06753
1 0.0
2 0.0
3 0.0015
4 0.0137
5 0.0216
6 0.0
7 0.3636
8 0.3971
9 0.092
10 0.0302
11 0.0465
12 0.0
13 0.0138
14 0.0021
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0179
23 0.0
| P07203
1 0.0
2 0.1359
3 0.4548
4 0.0419
5 0.1284
6 0.0393
7 0.0
8 0.0206
9 0.0132
10 0.0551
11 0.0106
12 0.013
13 0.0046
14 0.0518
15 0.0
16 0.0
17 0.0299
18 0.0009
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P07437
1 0.0
2 0.0033
3 0.0114
4 0.0104
5 0.0118
6 0.0088
7 0.0111
8 0.0108
9 0.0099
10 0.0161
11 0.0096
12 0.0114
13 0.0128
14 0.0125
15 0.0
16 0.0199
17 0.1442
18 0.3204
19 0.1563
20 0.0
21 0.0
22 0.1549
23 0.0642
| A6NNZ2
1 0.0
2 0.0033
3 0.0114
4 0.0104
5 0.0118
6 0.0088
7 0.0111
8 0.0108
9 0.0099
10 0.0161
11 0.0096
12 0.0114
13 0.0128
14 0.0125
15 0.0
16 0.0199
17 0.1442
18 0.3204
19 0.1563
20 0.0
21 0.0
22 0.1549
23 0.0642
| Q9H4B7
1 0.0
2 0.0033
3 0.0114
4 0.0104
5 0.0118
6 0.0088
7 0.0111
8 0.0108
9 0.0099
10 0.0161
11 0.0096
12 0.0114
13 0.0128
14 0.0125
15 0.0
16 0.0199
17 0.1442
18 0.3204
19 0.1563
20 0.0
21 0.0
22 0.1549
23 0.0642
| P07711
1 0.0
2 0.0
3 0.0222
4 0.0
5 0.0
6 0.0
7 0.1212
8 0.0254
9 0.0
10 0.0426
11 0.0493
12 0.7213
13 0.0
14 0.0
15 0.0
16 0.0
17 0.018
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P07737
1 0.0
2 0.4864
3 0.1189
4 0.0261
5 0.0
6 0.0065
7 0.0441
8 0.0378
9 0.0635
10 0.0449
11 0.0349
12 0.0105
13 0.0356
14 0.0
15 0.0
16 0.0
17 0.0213
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0234
23 0.0462
| P07741
1 0.0
2 0.0782
3 0.1391
4 0.2446
5 0.2694
6 0.101
7 0.0523
8 0.011
9 0.0104
10 0.0155
11 0.0129
12 0.001
13 0.0179
14 0.0106
15 0.0
16 0.001
17 0.0019
18 0.0002
19 0.0001
20 0.0
21 0.0
22 0.0196
23 0.0132
| Q14568
1 0.0
2 0.0117
3 0.047
4 0.0254
5 0.0373
6 0.0545
7 0.0717
8 0.0543
9 0.0644
10 0.0661
11 0.0581
12 0.1032
13 0.0702
14 0.0807
15 0.0
16 0.0615
17 0.0508
18 0.0437
19 0.0238
20 0.0
21 0.0
22 0.0502
23 0.0251
| Q58FG0
1 0.0
2 0.0117
3 0.047
4 0.0254
5 0.0373
6 0.0545
7 0.0717
8 0.0543
9 0.0644
10 0.0661
11 0.0581
12 0.1032
13 0.0702
14 0.0807
15 0.0
16 0.0615
17 0.0508
18 0.0437
19 0.0238
20 0.0
21 0.0
22 0.0502
23 0.0251
| P07910
1 0.0
2 0.0051
3 0.006
4 0.0136
5 0.0073
6 0.0069
7 0.0616
8 0.0152
9 0.0236
10 0.0245
11 0.1105
12 0.492
13 0.1806
14 0.0224
15 0.0
16 0.0065
17 0.0049
18 0.004
19 0.0014
20 0.0
21 0.0
22 0.0075
23 0.0061
| O60812
1 0.0
2 0.0051
3 0.006
4 0.0136
5 0.0073
6 0.0069
7 0.0616
