| P05787
5 0.0
6 0.0
7 0.7805
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.045
15 0.0
16 0.0
17 0.0772
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75718
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75792
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75794
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75818
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75821
1 0.0016
2 0.0331
3 0.0
4 0.0132
5 0.0262
6 0.0088
7 0.0
8 0.0131
9 0.006
10 0.0274
11 0.072
12 0.0438
13 0.0358
14 0.2474
15 0.3815
16 0.0
17 0.0142
18 0.0164
19 0.0231
20 0.0
21 0.0105
22 0.0119
23 0.014
| O75828
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.7622
11 0.2378
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75832
1 0.0248
2 0.0
3 0.062
4 0.0
5 0.0233
6 0.0
7 0.6744
8 0.0213
9 0.0204
10 0.0
11 0.0
12 0.0272
13 0.0
14 0.0267
15 0.0
16 0.0227
17 0.0278
18 0.0
19 0.0344
20 0.0
21 0.0
22 0.0
23 0.035
| O75934
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.9557
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0443
22 0.0
23 0.0
| O75935
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75937
1 0.0
2 0.0
3 0.0
4 0.0077
5 0.0119
6 0.008
7 0.0
8 0.0094
9 0.0867
10 0.7321
11 0.0075
12 0.0068
13 0.0067
14 0.0131
15 0.0
16 0.0105
17 0.0106
18 0.024
19 0.0095
20 0.0123
21 0.0156
22 0.0086
23 0.019
| O75947
1 0.0
2 0.0134
3 0.0256
4 0.0
5 0.0186
6 0.6413
7 0.0
8 0.0175
9 0.0182
10 0.0
11 0.0254
12 0.0303
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0337
18 0.0
19 0.0478
20 0.0217
21 0.0229
22 0.0353
23 0.0483
| O75955
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.2706
17 0.6549
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0746
23 0.0
| O76003
1 0.0062
2 0.0051
3 0.0203
4 0.008
5 0.018
6 0.02
7 0.0
8 0.0
9 0.0099
10 0.0101
11 0.0
12 0.0154
13 0.7398
14 0.0122
15 0.0179
16 0.049
17 0.0102
18 0.0078
19 0.0092
20 0.011
21 0.0093
22 0.0112
23 0.0095
| O76071
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O94760
1 0.0
2 0.0
3 0.0
4 0.0174
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.9826
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O94788
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 1.0
21 0.0
22 0.0
23 0.0
| O94905
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95232
1 0.0115
2 0.0394
3 0.0199
4 0.0709
5 0.0242
6 0.0
7 0.0
8 0.0438
9 0.0222
10 0.041
11 0.0492
12 0.0951
13 0.0574
14 0.0424
15 0.0
16 0.0504
17 0.0157
18 0.0197
19 0.0476
20 0.0709
21 0.1431
22 0.102
23 0.0336
| O95249
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95292
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.2749
9 0.5759
10 0.0
11 0.0127
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0658
20 0.0708
21 0.0
22 0.0
23 0.0
| O95336
1 0.0
2 0.0027
3 0.0
4 0.0125
5 0.0
6 0.0
7 0.0
8 0.8501
9 0.0166
10 0.0096
11 0.0
12 0.0
13 0.0092
14 0.0
15 0.0254
16 0.0
17 0.0108
18 0.0
19 0.01
20 0.023
21 0.0186
22 0.0115
23 0.0
| O95372
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95376
1 0.0855
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.1044
15 0.0
16 0.0874
17 0.0
18 0.0
19 0.0
20 0.3414
21 0.2784
22 0.1029
23 0.0
| O95394
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0201
7 0.0
8 0.0158
9 0.0
10 0.0
11 0.0287
12 0.047
13 0.0199
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0219
21 0.0
22 0.1348
23 0.7118
| O95433
1 0.0077
2 0.0058
3 0.0084
4 0.0071
5 0.0031
6 0.0025
7 0.004
8 0.0052
9 0.0062
10 0.0119
11 0.0326
12 0.0549
13 0.0223
14 0.632
15 0.1031
16 0.008
17 0.0094
18 0.0116
19 0.0038
20 0.0139
21 0.0048
22 0.0058
23 0.0359
| O95456
1 0.0
2 0.0
3 0.0289
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.1584
10 0.4612
11 0.0
12 0.0249
13 0.0693
14 0.0309
15 0.0
16 0.0206
17 0.1345
18 0.0476
19 0.0
20 0.0237
21 0.0
22 0.0
23 0.0
| O95716
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95747
1 0.0072
2 0.0111
3 0.0116
4 0.0098
5 0.0
6 0.0
7 0.0
8 0.0208
9 0.0194
10 0.0131
11 0.0085
12 0.0106
13 0.0144
14 0.0105
15 0.0
16 0.0
17 0.0159
18 0.0322
19 0.0176
20 0.3416
21 0.371
22 0.0565
23 0.0282
| O95801
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0453
13 0.0516
14 0.0
15 0.0
16 0.7549
17 0.0
18 0.0
19 0.0451
20 0.0562
21 0.0469
22 0.0
23 0.0
| O95816
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95825
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95861
1 0.0
2 0.0109
3 0.0079
4 0.0071
5 0.0037
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0106
11 0.008
12 0.0183
13 0.6848
14 0.1098
15 0.013
16 0.0168
17 0.0103
18 0.0245
19 0.0141
20 0.0164
21 0.0
22 0.0225
23 0.0212
| O95926
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95983
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96000
1 0.0
2 0.0157
3 0.0
4 0.0
5 0.0
6 0.4708
7 0.3343
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0442
14 0.0
15 0.0
16 0.0
17 0.1056
18 0.0
19 0.0
20 0.0176
21 0.0117
22 0.0
23 0.0
| O96019
1 0.0351
2 0.0
3 0.1489
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.8
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0159
23 0.0
| O94805
1 0.0351
2 0.0
3 0.1489
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.8
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0159
23 0.0
| P00338
1 0.0038
2 0.0116
3 0.0166
4 0.0045
5 0.0092
6 0.007
7 0.0068
8 0.0076
9 0.0074
10 0.0874
11 0.7294
12 0.0201
13 0.007
14 0.011
15 0.0126
16 0.0051
17 0.0077
18 0.0061
19 0.0072
20 0.0099
21 0.0072
22 0.01
23 0.0049
| Q6ZMR3
1 0.0038
2 0.0116
3 0.0166
4 0.0045
5 0.0092
6 0.007
7 0.0068
8 0.0076
9 0.0074
10 0.0874
11 0.7294
12 0.0201
13 0.007
14 0.011
15 0.0126
16 0.0051
17 0.0077
18 0.0061
19 0.0072
20 0.0099
21 0.0072
22 0.01
23 0.0049
| P07864
1 0.0038
2 0.0116
3 0.0166
4 0.0045
5 0.0092
6 0.007
7 0.0068
8 0.0076
9 0.0074
10 0.0874
11 0.7294
12 0.0201
13 0.007
14 0.011
15 0.0126
16 0.0051
17 0.0077
18 0.0061
19 0.0072
20 0.0099
21 0.0072
22 0.01
23 0.0049
| P00387
1 0.0126
2 0.0092
3 0.0081
4 0.0114
5 0.0104
6 0.0161
7 0.0133
8 0.013
9 0.0117
10 0.2073
11 0.4775
12 0.0674
13 0.018
14 0.0132
15 0.0182
16 0.0093
17 0.0096
18 0.0076
19 0.0108
20 0.0121
21 0.0095
22 0.0167
23 0.0174
| P00403
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.9912
7 0.0
8 0.0
9 0.0088
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P00491
1 0.005
2 0.0096
3 0.0072
4 0.0067
5 0.0
6 0.0
7 0.0092
8 0.0128
9 0.0477
10 0.676
11 0.0101
12 0.0071
13 0.009
14 0.0077
15 0.0058
16 0.0214
17 0.0253
18 0.0072
19 0.0242
20 0.0492
21 0.015
22 0.02
23 0.0238
| P00492
1 0.0055
2 0.0349
3 0.0097
4 0.012
5 0.0107
6 0.0144
7 0.5595
8 0.2604
9 0.0055
10 0.0062
11 0.0045
12 0.0038
13 0.0046
14 0.008
15 0.0106
16 0.0058
17 0.0045
18 0.0084
19 0.0057
20 0.0112
21 0.0048
22 0.0047
23 0.0046
| P00558
1 0.0041
2 0.0072
3 0.006
4 0.0067
5 0.0054
6 0.0057
7 0.0107
8 0.0071
9 0.005
10 0.0076
11 0.0115
12 0.0152
13 0.0327
14 0.6112
15 0.1998
16 0.0111
17 0.0085
18 0.0082
19 0.0064
20 0.0096
21 0.0058
22 0.0092
23 0.0054
| P07205
1 0.0041
2 0.0072
3 0.006
4 0.0067
5 0.0054
6 0.0057
7 0.0107
8 0.0071
9 0.005
10 0.0076
11 0.0115
12 0.0152
13 0.0327
14 0.6112
15 0.1998
16 0.0111
17 0.0085
18 0.0082
19 0.0064
20 0.0096
21 0.0058
22 0.0092
23 0.0054
| P00568
1 0.0
2 0.012
3 0.0
4 0.0074
5 0.028
6 0.0
7 0.8341
8 0.0
9 0.0296
10 0.0
11 0.0652
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0238
| P01111
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01112
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01892
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30459
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P10314
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P16189
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30512
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P02649
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 1.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P04040
1 0.0
2 0.0199
3 0.0216
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.9585
21 0.0
22 0.0
23 0.0
| P04062
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0582
16 0.0
17 0.0
18 0.0
19 0.0
20 0.9418
21 0.0
22 0.0
23 0.0
| P04075
1 0.0033
2 0.0045
3 0.0131
4 0.0055
5 0.0047
6 0.0029
7 0.0125
8 0.0089
9 0.0036
10 0.0085
11 0.009
12 0.0349
13 0.5327
14 0.287
15 0.0156
16 0.006
17 0.0132
18 0.0097
19 0.0052
20 0.0064
21 0.0042
22 0.0055
23 0.003
| P04083
1 0.0
2 0.0
3 0.0099
4 0.0
5 0.0
6 0.0
7 0.0
8 0.014
9 0.0047
10 0.0194
11 0.0263
12 0.7123
13 0.104
14 0.0224
15 0.0065
16 0.0108
17 0.0126
18 0.0128
19 0.0082
20 0.0076
21 0.0078
22 0.0123
23 0.0084
| P04179
1 0.0
2 0.0
3 0.0
4 0.0081
5 0.0273
6 0.9092
7 0.0149
8 0.0
9 0.0095
10 0.0
11 0.0
12 0.0
13 0.01
14 0.0
15 0.0
16 0.0
17 0.0067
18 0.0
19 0.0
20 0.0
21 0.0143
22 0.0
23 0.0
| P04181
1 0.0077
2 0.0149
3 0.0159
4 0.0092
5 0.0057
6 0.0083
7 0.015
8 0.0117
9 0.0086
10 0.0098
11 0.014
12 0.0079
13 0.0344
14 0.0758
15 0.5709
16 0.1074
17 0.0079
18 0.0146
19 0.0082
20 0.0127
21 0.0111
22 0.0168
23 0.0113
| P04183
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.7507
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.2493
20 0.0
21 0.0
22 0.0
23 0.0
| P04350
1 0.0
2 0.0135
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0157
12 0.0
13 0.0149
14 0.0
15 0.0
16 0.0153
17 0.0817
18 0.7206
19 0.1231
20 0.0
21 0.0
22 0.0
23 0.0152
| P04406
1 0.0041
2 0.0076
3 0.0087
4 0.0024
5 0.0022
6 0.007
7 0.0156
8 0.0146
9 0.0161
10 0.0203
11 0.0311
12 0.7422
13 0.0716
14 0.0067
15 0.0073
16 0.0045
17 0.0052
18 0.0049
19 0.0049
20 0.0074
21 0.0053
22 0.0085
23 0.0018
| P04632
1 0.0681
2 0.0727
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.6298
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0737
18 0.0
19 0.0699
20 0.0445
21 0.0413
22 0.0
23 0.0
| P04792
1 0.0172
2 0.0197
3 0.0223
4 0.0152
5 0.0086
6 0.0075
7 0.0585
8 0.6096
9 0.0107
10 0.0163
11 0.0102
12 0.0157
13 0.0094
14 0.0134
15 0.0231
16 0.0173
17 0.0188
18 0.0178
19 0.0207
20 0.0188
21 0.0182
22 0.0168
23 0.0143
| P04899
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P05026
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.051
15 0.1718
16 0.379
17 0.3493
18 0.0
19 0.0489
20 0.0
21 0.0
22 0.0
23 0.0
| P00352
1 0.0106
2 0.0097
3 0.0145
4 0.0053
5 0.0103
6 0.01
7 0.0085
8 0.0087
9 0.0104
10 0.0149
11 0.009
12 0.0177
13 0.0129
14 0.0104
15 0.0131
16 0.0101
17 0.0189
18 0.7032
19 0.0489
20 0.0134
21 0.015
22 0.0101
23 0.0145
| P05141
1 0.0123
2 0.0269
3 0.0571
4 0.0078
5 0.0043
6 0.0113
7 0.0262
8 0.0738
9 0.6331
10 0.0136
11 0.0065
12 0.0094
13 0.0078
14 0.0065
15 0.0144
16 0.0091
17 0.0096
18 0.0106
19 0.0143
20 0.0148
21 0.0094
22 0.0158
23 0.0054
| P05198
1 0.0087
2 0.0078
3 0.0165
4 0.0141
5 0.0125
6 0.0149
7 0.006
8 0.017
9 0.0064
10 0.0435
11 0.025
12 0.7133
13 0.0173
14 0.0067
15 0.0211
16 0.0065
17 0.0069
18 0.0078
19 0.0065
20 0.0059
21 0.0082
22 0.0175
23 0.0098
| P05388
1 0.006
2 0.0102
3 0.0103
4 0.0035
5 0.0056
6 0.0072
7 0.0154
8 0.0095
9 0.0142
10 0.0267
11 0.1949
12 0.5681
13 0.0074
14 0.0069
15 0.0146
16 0.016
17 0.013
18 0.0162
19 0.0104
20 0.0107
21 0.0116
22 0.0146
23 0.0068
| Q8NHW5
1 0.006
2 0.0102
3 0.0103
4 0.0035
5 0.0056
6 0.0072
7 0.0154
8 0.0095
9 0.0142
10 0.0267
11 0.1949
12 0.5681
13 0.0074
14 0.0069
15 0.0146
16 0.016
17 0.013
18 0.0162
19 0.0104
20 0.0107
21 0.0116
22 0.0146
23 0.0068
| P05455
1 0.0046
2 0.0071
3 0.0078
4 0.017
5 0.0059
6 0.0074
7 0.0046
8 0.0072
9 0.0142
10 0.009
11 0.0064
12 0.0119
13 0.0382
14 0.0613
15 0.0408
16 0.283
17 0.4292
18 0.0101
19 0.0074
20 0.0079
21 0.0069
22 0.006
23 0.0061
| P05783
1 0.0058
2 0.0027
3 0.0136
4 0.0026
5 0.0018
6 0.0
7 0.0101
8 0.0908
9 0.0058
10 0.0094
11 0.0045
12 0.0
13 0.0129
14 0.1541
15 0.4109
16 0.2253
17 0.0072
18 0.0097
19 0.0086
20 0.0027
21 0.0047
22 0.0074
23 0.0092
| P06132
1 0.0196
2 0.0121
3 0.02
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0288
11 0.0354
12 0.1081
13 0.6281
14 0.0209
15 0.0
16 0.0208
17 0.0199
18 0.0179
19 0.0
20 0.0
21 0.0241
22 0.0312
23 0.0131
| P06493
1 0.0046
2 0.0092
3 0.0156
4 0.01
5 0.0065
6 0.0159
7 0.0139
8 0.0473
9 0.0535
10 0.6236
11 0.0128
12 0.011
13 0.0141
14 0.0095
15 0.0309
16 0.0069
17 0.0102
18 0.0128
19 0.0085
20 0.0379
21 0.0169
22 0.0119
23 0.0164
| P06730
1 0.0
2 0.0
3 0.0
4 0.0069
5 0.0
6 0.0
7 0.0
8 0.6758
9 0.2096
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0135
20 0.0
21 0.0
22 0.0598
23 0.0343
| P06733
1 0.0063
2 0.0075
3 0.0075
4 0.0039
5 0.0048
6 0.003
7 0.0055
8 0.0091
9 0.0057
10 0.0049
11 0.0106
12 0.0164
13 0.0216
14 0.0148
15 0.033
16 0.5305
17 0.2668
18 0.0181
19 0.0077
20 0.0104
21 0.0045
22 0.0047
23 0.0027
| P06748
1 0.0099
2 0.0208
3 0.0159
4 0.0237
5 0.0538
6 0.0094
7 0.0088
8 0.0556
9 0.0354
10 0.0545
11 0.0789
12 0.3802
13 0.1841
14 0.0085
15 0.0059
16 0.0048
17 0.0081
18 0.0063
19 0.007
20 0.0067
21 0.0056
22 0.0103
23 0.0057
| P06753
1 0.0071
2 0.0079
3 0.0127
4 0.0037
5 0.0064
6 0.005
7 0.0078
8 0.0065
9 0.2435
10 0.5442
11 0.0323
12 0.0095
13 0.0056
14 0.0074
15 0.0112
16 0.0072
17 0.0241
18 0.0116
19 0.011
20 0.0055
21 0.0112
22 0.0126
23 0.0063
| P07195
1 0.0051
2 0.0081
3 0.0254
4 0.0064
5 0.0165
6 0.0058
7 0.0063
8 0.007
9 0.0073
10 0.074
11 0.729
12 0.0565
13 0.0069
14 0.0073
15 0.0061
16 0.0033
17 0.0048
18 0.0046
19 0.0038
20 0.0044
21 0.0033
22 0.0048
23 0.0033
| P07237
1 0.0065
2 0.0067
3 0.0096
4 0.0056
5 0.0073
6 0.0082
7 0.0079
8 0.0107
9 0.0083
10 0.0098
11 0.0062
12 0.0141
13 0.0245
14 0.0142
15 0.0126
16 0.0124
17 0.0121
18 0.0203
19 0.0313
20 0.7331
21 0.0243
22 0.01
23 0.0044
| P07355
1 0.0151
2 0.0148
3 0.0218
4 0.0148
5 0.0174
6 0.0085
7 0.012
8 0.0107
9 0.0081
10 0.0227
11 0.0946
12 0.5858
13 0.0137
14 0.0103
15 0.0184
16 0.0163
17 0.0187
18 0.0195
19 0.021
20 0.0223
21 0.0115
22 0.01
23 0.012
| A6NMY6
1 0.0151
2 0.0148
3 0.0218
4 0.0148
5 0.0174
6 0.0085
7 0.012
8 0.0107
9 0.0081
10 0.0227
11 0.0946
12 0.5858
13 0.0137
14 0.0103
15 0.0184
16 0.0163
17 0.0187
18 0.0195
19 0.021
20 0.0223
21 0.0115
22 0.01
23 0.012
| P07437
1 0.0041
2 0.0055
3 0.0068
4 0.0065
5 0.0182
6 0.0084
7 0.0047
8 0.0039
9 0.0046
10 0.0145
11 0.0143
12 0.0148
13 0.0067
14 0.0084
15 0.0112
16 0.0198
17 0.0899
18 0.627
19 0.0933
20 0.0159
21 0.0067
22 0.0104
23 0.0045
| A6NNZ2
1 0.0041
2 0.0055
3 0.0068
4 0.0065
5 0.0182
6 0.0084
7 0.0047
8 0.0039
9 0.0046
10 0.0145
11 0.0143
12 0.0148
13 0.0067
14 0.0084
15 0.0112
16 0.0198
17 0.0899
18 0.627
19 0.0933
20 0.0159
21 0.0067
22 0.0104
23 0.0045
| P07737
1 0.0128
2 0.4037
3 0.5027
4 0.0052
5 0.0045
6 0.0016
7 0.0019
8 0.0035
9 0.0036
10 0.0047
11 0.0059
12 0.005
13 0.0032
14 0.0054
15 0.0047
16 0.003
17 0.0036
18 0.0058
19 0.0033
20 0.0023
21 0.0039
22 0.0056
23 0.0041
| P07741
1 0.0145
2 0.0633
3 0.0569
4 0.0208
5 0.0414
6 0.328
7 0.0132
8 0.011
9 0.0164
10 0.0218
11 0.0162
12 0.023
13 0.0195
14 0.0267
15 0.1059
16 0.0204
17 0.0298
18 0.0272
19 0.025
20 0.0246
21 0.0683
22 0.0183
23 0.0078
| Q14568
1 0.0104
2 0.013
3 0.0349
4 0.0101
5 0.0113
6 0.0094
7 0.0124
8 0.016
9 0.0187
10 0.0549
11 0.0345
12 0.0661
13 0.0782
14 0.0537
15 0.0692
16 0.1288
17 0.0785
18 0.0575
19 0.0348
20 0.0726
21 0.0342
22 0.052
23 0.049
| Q58FG0
1 0.0104
2 0.013
3 0.0349
4 0.0101
5 0.0113
6 0.0094
7 0.0124
